split_type,cell_line,model,parent_combination,child_combination,added_environment,parent_r2,child_r2,delta_r2,parent_rmse,child_rmse,delta_rmse,parent_mae,child_mae,delta_mae,delta_pearson,delta_spearman,n_paired,status,warning,ci_low,ci_high,ci_excludes_zero,n_bootstrap,bootstrap_status
all,hela,xgboost,sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,-0.007043856013625,-0.0022142638087052,0.0048295922049198,0.1827257917707299,0.1822871059755705,-0.00043868579515940476,0.1435721855049089,0.1440059818500296,0.0004337963451206961,-0.003996812916835402,-0.005921365559489605,1,ok,CI_AVAILABLE,0.0027925223112106,0.0067715095356106,True,2000,ok
all,hela,xgboost,sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,-0.007043856013625,0.0022700019937399,0.0093138580073649,0.1827257917707299,0.1818788398601132,-0.0008469519106167056,0.1435721855049089,0.1429456746788058,-0.0006265108261030994,0.0360987888830232,0.03485464955889159,1,ok,CI_AVAILABLE,0.0069921761751174,0.0117186727002263,True,2000,ok
all,hela,xgboost,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,-0.007043856013625,-0.0046657189765086,0.0023781370371164,0.1827257917707299,0.1825099104961437,-0.00021588127458618822,0.1435721855049089,0.1434204971231277,-0.00015168838178120092,0.004900939454694803,0.011513613270633202,1,ok,CI_AVAILABLE,0.0007564902189187,0.0039762915112078,True,2000,ok
all,hela,xgboost,sequence_rrbs,sequence_ctcf_rrbs,ctcf,-0.0072453533658123,-0.0082172847919246,-0.0009719314261123005,0.1827440714719737,0.1828322187536554,8.814728168171637e-05,0.1434959003833059,0.1442094548314373,0.0007135544481313982,-0.030603712496883997,-0.036910438730845305,1,ok,CI_AVAILABLE,-0.0031043230555951,0.0012124925851821,False,2000,ok
all,hela,xgboost,sequence_rrbs,sequence_dnase_rrbs,dnase,-0.0072453533658123,-0.0071365422404581,0.00010881112535420043,0.1827440714719737,0.1827342004286095,-9.871043364195753e-06,0.1434959003833059,0.1434944195562698,-1.4808270361044151e-06,0.0009272838027965108,0.0007520289792503909,1,ok,CI_AVAILABLE,-6.237626075744629e-05,0.0002929150941781,False,2000,ok
all,hela,xgboost,sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,-0.0072453533658123,-0.0046657189765086,0.0025796343893037003,0.1827440714719737,0.1825099104961437,-0.0002341609758299834,0.1434959003833059,0.1434204971231277,-7.540326017818622e-05,0.013368675135505603,0.018660613831046197,1,ok,CI_AVAILABLE,0.0014297843445092,0.0036482394207268,True,2000,ok
all,hela,xgboost,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,-0.005123696814169,-0.00224733002927,0.002876366784899,0.1825515044159523,0.1822901130650492,-0.00026139135090311183,0.1440055318242929,0.14400912198694,3.590162647088002e-06,0.004774525035387001,0.0068468677813719875,1,ok,CI_AVAILABLE,0.0013960152864456,0.0043111341074109,True,2000,ok
all,hela,xgboost,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,-0.005123696814169,-0.0082172847919246,-0.0030935879777556005,0.1825515044159523,0.1828322187536554,0.00028071433770310295,0.1440055318242929,0.1442094548314373,0.00020392300714439093,-0.030058369594651607,-0.031055444086311806,1,ok,CI_AVAILABLE,-0.0041847913525998,-0.0019630640745162,True,2000,ok
all,hela,xgboost,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,-0.0022142638087052,-0.00224733002927,-3.306622056479993e-05,0.1822871059755705,0.1822901130650492,3.007089478701541e-06,0.1440059818500296,0.14400912198694,3.1401369103845056e-06,-0.00024174063082078867,-0.00023376186408489985,1,ok,CI_AVAILABLE,-8.095800876617432e-05,8.350611096830107e-06,False,2000,ok
all,hela,xgboost,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,-0.0022142638087052,-0.0037601091857131,-0.0015458453770078998,0.1822871059755705,0.1824276343608203,0.00014052838524980515,0.1440059818500296,0.1441466773190685,0.0001406954690388873,-0.012511692746874692,-0.014440081241167899,1,ok,CI_AVAILABLE,-0.002991369459778,7.161498160712654e-06,False,2000,ok
all,hela,xgboost,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,-0.0082172847919246,-0.0082172847919246,0.0,0.1828322187536554,0.1828322187536554,0.0,0.1442094548314373,0.1442094548314373,0.0,0.0,0.0,1,ok,CI_AVAILABLE,0.0,0.0,False,2000,ok
all,hela,xgboost,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,-0.0082172847919246,-0.0037601091857131,0.0044571756062115,0.1828322187536554,0.1824276343608203,-0.00040458439283511116,0.1442094548314373,0.1441466773190685,-6.277751236880014e-05,0.022562942513984705,0.023695992490600795,1,ok,CI_AVAILABLE,0.0031998394988477,0.0056827454827725,True,2000,ok
all,hela,xgboost,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,0.0022700019937399,-0.00224733002927,-0.0045173320230099,0.1818788398601132,0.1822901130650492,0.0004112732049360024,0.1429456746788058,0.14400912198694,0.00106344730813418,-0.04033734243067939,-0.04100977698246609,1,ok,CI_AVAILABLE,-0.0070392442867159,-0.0020226389169692,True,2000,ok
all,hela,xgboost,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,0.0022700019937399,-0.0046800350451743,-0.0069500370389142,0.1818788398601132,0.1825112108366717,0.0006323709765585217,0.1429456746788058,0.1434186155503216,0.00047294087151578124,-0.029815437501283792,-0.02292006556547549,1,ok,CI_AVAILABLE,-0.0092300651594996,-0.0047717778943479,True,2000,ok
all,hela,xgboost,sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,-0.0071365422404581,-0.0082172847919246,-0.001080742551466501,0.1827342004286095,0.1828322187536554,9.801832504591212e-05,0.1434944195562698,0.1442094548314373,0.0007150352751675026,-0.03153099629968051,-0.037662467710095696,1,ok,CI_AVAILABLE,-0.0032152712810784,0.0011063932906836,False,2000,ok
all,hela,xgboost,sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,-0.0071365422404581,-0.0046800350451743,0.0024565071952837997,0.1827342004286095,0.1825112108366717,-0.00022298959193778334,0.1434944195562698,0.1434186155503216,-7.580400594819903e-05,0.0138238032597537,0.0183295555745787,1,ok,CI_AVAILABLE,0.001395872212015,0.0034874081611633,True,2000,ok
all,hela,xgboost,sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,-0.0046657189765086,-0.0037601091857131,0.0009056097907954998,0.1825099104961437,0.1824276343608203,-8.227613532341138e-05,0.1434204971231277,0.1441466773190685,0.0007261801959407843,-0.021409445118404896,-0.031875060071290706,1,ok,CI_AVAILABLE,-0.0009885162580758,0.0027609199751168,False,2000,ok
all,hela,xgboost,sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,-0.0046657189765086,-0.0046800350451743,-1.431606866570019e-05,0.1825099104961437,0.1825112108366717,1.3003405280043179e-06,0.1434204971231277,0.1434186155503216,-1.8815728061172265e-06,0.0013824119270446078,0.0004209707227828957,1,ok,CI_AVAILABLE,-0.0007922261720523,0.0007377624278888,False,2000,ok
all,hela,xgboost,sequence_ctcf_dnase_h3k4me3,all,rrbs,-0.00224733002927,-0.0037570705317997,-0.0015097405025297,0.1822901130650492,0.1824273582316637,0.00013724516661450803,0.14400912198694,0.1441567796202534,0.0001476576333133972,-0.0130777322796259,-0.014638352275627792,1,ok,CI_AVAILABLE,-0.0029674142133444,4.713833186542615e-05,False,2000,ok
all,hela,xgboost,sequence_ctcf_dnase_rrbs,all,h3k4me3,-0.0082172847919246,-0.0037570705317997,0.0044602142601249005,0.1828322187536554,0.1824273582316637,-0.00040486052199170675,0.1442094548314373,0.1441567796202534,-5.2675211183905724e-05,0.021755162350412707,0.023263959592056002,1,ok,CI_AVAILABLE,0.0031722248531877,0.0057526379823684,True,2000,ok
all,hela,xgboost,sequence_ctcf_h3k4me3_rrbs,all,dnase,-0.0037601091857131,-0.0037570705317997,3.038653913399903e-06,0.1824276343608203,0.1824273582316637,-2.761291565955837e-07,0.1441466773190685,0.1441567796202534,1.0102301184894413e-05,-0.0008077801635719972,-0.000432032898544793,1,ok,CI_AVAILABLE,-0.0003005415201187,0.0003197401820216,False,2000,ok
all,hela,xgboost,sequence_dnase_h3k4me3_rrbs,all,ctcf,-0.0046800350451743,-0.0037570705317997,0.0009229645133745999,0.1825112108366717,0.1824273582316637,-8.385260500801128e-05,0.1434186155503216,0.1441567796202534,0.000738164069931796,-0.0235996372090215,-0.032728063692618395,1,ok,CI_AVAILABLE,-0.0008869469165802,0.0027479350101202,False,2000,ok
all,hl60,cnn(3|3),sequence,sequence_ctcf,ctcf,-0.1032804417340738,-0.020109600643444,0.0831708410906298,0.1191972865440222,0.1146164167070399,-0.004580869836982304,0.0940001597367801,0.0902479852312863,-0.0037521745054937966,-0.0460321576389293,-0.05753538047085138,1,ok,CI_AVAILABLE,0.051295980811119,0.1176729127764701,True,2000,ok
all,hl60,cnn(3|3),sequence,sequence_dnase,dnase,-0.1032804417340738,-0.1442477203718493,-0.040967278637775495,0.1191972865440222,0.1213901469958911,0.0021928604518688943,0.0940001597367801,0.0972658435864327,0.0032656838496526036,0.0020914408524994044,0.003801552594955404,1,ok,CI_AVAILABLE,-0.0705109536647796,-0.0145097374916076,True,2000,ok
all,hl60,cnn(3|3),sequence,sequence_h3k4me3,h3k4me3,-0.1032804417340738,-0.0372741421970992,0.0660062995369746,0.1191972865440222,0.1155766720818764,-0.003620614462145802,0.0940001597367801,0.0919364659530191,-0.002063693783760992,0.0720894300882726,0.09311850260113741,1,ok,CI_AVAILABLE,0.0426298789680004,0.0900237336754798,True,2000,ok
all,hl60,cnn(3|3),sequence,sequence_rrbs,rrbs,-0.1032804417340738,-0.0210345143695664,0.0822459273645074,0.1191972865440222,0.1146683651832125,-0.004528921360809707,0.0940001597367801,0.0902158077097424,-0.0037843520270376962,-0.0031371991857304937,0.0057924947499295165,1,ok,CI_AVAILABLE,0.0578324273228645,0.1081019639968872,True,2000,ok
all,hl60,cnn(3|3),sequence_ctcf,sequence_ctcf_dnase,dnase,-0.020109600643444,-0.0381635012354042,-0.018053900591960197,0.1146164167070399,0.1156262091957079,0.0010097924886680043,0.0902479852312863,0.0908612780001997,0.0006132927689134066,1.06942566013013e-05,-0.0170642473383473,1,ok,CI_AVAILABLE,-0.0326529666781425,-0.0042320787906646,True,2000,ok
all,hl60,cnn(3|3),sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,-0.020109600643444,-0.030278505279141,-0.010168904635696998,0.1146164167070399,0.1151862737031034,0.000569856996063503,0.0902479852312863,0.0901571391105494,-9.084612073689824e-05,0.007590455938079707,-0.0170327454311031,1,ok,CI_AVAILABLE,-0.0264751501381397,0.0065117091871798,False,2000,ok
all,hl60,cnn(3|3),sequence_ctcf,sequence_ctcf_rrbs,rrbs,-0.020109600643444,-0.0552474108548981,-0.035137810211454096,0.1146164167070399,0.1165736935569579,0.001957276849918005,0.0902479852312863,0.091623421942345,0.0013754367110587057,-0.012512224919783793,-0.044314028344165306,1,ok,CI_AVAILABLE,-0.0533610954880714,-0.0177330579608678,True,2000,ok
all,hl60,cnn(3|3),sequence_dnase,sequence_ctcf_dnase,ctcf,-0.1442477203718493,-0.0381635012354042,0.1060842191364451,0.1213901469958911,0.1156262091957079,-0.005763937800183194,0.0972658435864327,0.0908612780001997,-0.006404565586232994,-0.048112904234827406,-0.07840118040415409,1,ok,CI_AVAILABLE,0.0680949464440345,0.1475886404514312,True,2000,ok
all,hl60,cnn(3|3),sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,-0.1442477203718493,-0.0517281345461342,0.0925195858257151,0.1213901469958911,0.116379143133053,-0.005011003862838093,0.0972658435864327,0.0913218876431285,-0.005943955943304199,-0.018567233768847613,-0.018132527761022005,1,ok,CI_AVAILABLE,0.0672424584627151,0.1190118119120597,True,2000,ok
all,hl60,cnn(3|3),sequence_dnase,sequence_dnase_rrbs,rrbs,-0.1442477203718493,-0.0511116529445774,0.0931360674272719,0.1213901469958911,0.1163450296987523,-0.005045117297138801,0.0972658435864327,0.0916442110863566,-0.005621632500076093,0.00576153683463021,0.021374093330779304,1,ok,CI_AVAILABLE,0.070042610168457,0.1185252219438552,True,2000,ok
all,hl60,cnn(3|3),sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,-0.0372741421970992,-0.030278505279141,0.006995636917958202,0.1155766720818764,0.1151862737031034,-0.0003903983787729992,0.0919364659530191,0.0901571391105494,-0.0017793268424697029,-0.11053113178912219,-0.1676866285030919,1,ok,CI_AVAILABLE,-0.0256262607872486,0.0410421080887317,False,2000,ok
all,hl60,cnn(3|3),sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,-0.0372741421970992,-0.0517281345461342,-0.014453992349035001,0.1155766720818764,0.116379143133053,0.0008024710511766037,0.0919364659530191,0.0913218876431285,-0.0006145783098906038,-0.0885652230046208,-0.10744947776720401,1,ok,CI_AVAILABLE,-0.0338957868516445,0.0048858942463994,False,2000,ok
all,hl60,cnn(3|3),sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,-0.0372741421970992,-0.0364689442941377,0.0008051979029614978,0.1155766720818764,0.115531804405439,-4.48676764373962e-05,0.0919364659530191,0.0908263350571353,-0.0011101308958837985,-0.0618746944637954,-0.07895942756782831,1,ok,CI_AVAILABLE,-0.0185557212680578,0.0194043423980474,False,2000,ok
all,hl60,cnn(3|3),sequence_rrbs,sequence_ctcf_rrbs,ctcf,-0.0210345143695664,-0.0552474108548981,-0.0342128964853317,0.1146683651832125,0.1165736935569579,0.0019053283737454074,0.0902158077097424,0.091623421942345,0.0014076142326026053,-0.0554071833729826,-0.10764190356494621,1,ok,CI_AVAILABLE,-0.0597076378762722,-0.0079993605613708,True,2000,ok
all,hl60,cnn(3|3),sequence_rrbs,sequence_dnase_rrbs,dnase,-0.0210345143695664,-0.0511116529445774,-0.030077138575011004,0.1146683651832125,0.1163450296987523,0.0016766645155397997,0.0902158077097424,0.0916442110863566,0.0014284033766142068,0.010990176872860108,0.01938315117580519,1,ok,CI_AVAILABLE,-0.0474010743200778,-0.0114747639745473,True,2000,ok
all,hl60,cnn(3|3),sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,-0.0210345143695664,-0.0364689442941377,-0.015434429924571304,0.1146683651832125,0.115531804405439,0.0008634392222265086,0.0902158077097424,0.0908263350571353,0.0006105273473929057,0.013351934810207688,0.008366580283379582,1,ok,CI_AVAILABLE,-0.0314417146146297,-0.0002555876853875,True,2000,ok
all,hl60,cnn(3|3),sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,-0.0381635012354042,-0.0036728120274953,0.034490689207908896,0.1156262091957079,0.1136892730021761,-0.001936936193531802,0.0908612780001997,0.0890304461769357,-0.0018308318232640036,0.0485355631482524,0.0463448063169461,1,ok,CI_AVAILABLE,0.021224221214652,0.0480017997324466,True,2000,ok
all,hl60,cnn(3|3),sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,-0.0381635012354042,-0.0207914544430245,0.0173720467923797,0.1156262091957079,0.1146547158192922,-0.000971493376415708,0.0908612780001997,0.090127809677517,-0.000733468322682701,0.015007004145687605,-0.005847170102349308,1,ok,CI_AVAILABLE,0.004816064145416,0.0291797760874032,True,2000,ok
all,hl60,cnn(3|3),sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,-0.030278505279141,-0.0036728120274953,0.0266056932516457,0.1151862737031034,0.1136892730021761,-0.0014970007009273006,0.0901571391105494,0.0890304461769357,-0.0011266929336136988,0.040955801466773994,0.0463133044097019,1,ok,CI_AVAILABLE,0.0130648221820592,0.0402868762612342,True,2000,ok
all,hl60,cnn(3|3),sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,-0.030278505279141,0.0045300610427472,0.034808566321888196,0.1151862737031034,0.1132237368488882,-0.0019625368542151994,0.0901571391105494,0.0883917550678384,-0.0017653840427109962,0.03952690586687019,0.07026210095491299,1,ok,CI_AVAILABLE,0.0199847649782896,0.0488887503743171,True,2000,ok
all,hl60,cnn(3|3),sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,-0.0552474108548981,-0.0207914544430245,0.0344559564118736,0.1165736935569579,0.1146547158192922,-0.0019189777376657086,0.091623421942345,0.090127809677517,-0.0014956122648280001,0.0275299233220727,0.021402610903468698,1,ok,CI_AVAILABLE,0.0209842976182699,0.0478667952120304,True,2000,ok
all,hl60,cnn(3|3),sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,-0.0552474108548981,0.0045300610427472,0.059777471897645304,0.1165736935569579,0.1132237368488882,-0.0033499567080697012,0.091623421942345,0.0883917550678384,-0.0032316668745066,0.05962958672473369,0.0975433838679752,1,ok,CI_AVAILABLE,0.0436865799129009,0.0766242817044258,True,2000,ok
all,hl60,cnn(3|3),sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,-0.0517281345461342,-0.0036728120274953,0.0480553225186389,0.116379143133053,0.1136892730021761,-0.0026898701308769035,0.0913218876431285,0.0890304461769357,-0.002291441466192798,0.018989892682272608,-0.013923846326185985,1,ok,CI_AVAILABLE,0.0241864584386348,0.0739351585507392,True,2000,ok
all,hl60,cnn(3|3),sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,-0.0517281345461342,-0.036659565795228,0.015068568750906203,0.116379143133053,0.1155424278947459,-0.000836715238307098,0.0913218876431285,0.0919610881623462,0.000639200519217703,0.06572804113916661,0.06860737048908691,1,ok,CI_AVAILABLE,-0.003017607377842,0.032714307308197,False,2000,ok
all,hl60,cnn(3|3),sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,-0.0511116529445774,-0.0207914544430245,0.030320198501552903,0.1163450296987523,0.1146547158192922,-0.0016903138794601008,0.0916442110863566,0.090127809677517,-0.0015164014088396016,-0.03886743692377001,-0.1056224438372827,1,ok,CI_AVAILABLE,0.0027664185035973,0.0595674477517604,True,2000,ok
all,hl60,cnn(3|3),sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,-0.0511116529445774,-0.036659565795228,0.014452087149349403,0.1163450296987523,0.1155424278947459,-0.0008026018040063893,0.0916442110863566,0.0919610881623462,0.0003168770759895967,0.04139927053568879,0.029100749397285602,1,ok,CI_AVAILABLE,-0.0026211799122393,0.0306390672922134,False,2000,ok
all,hl60,cnn(3|3),sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,-0.0364689442941377,0.0045300610427472,0.0409990053368849,0.115531804405439,0.1132237368488882,-0.0023080675565508024,0.0908263350571353,0.0883917550678384,-0.0024345799892969006,-0.009129531458456602,-0.01846509998035059,1,ok,CI_AVAILABLE,0.0142264459282159,0.0706104189157486,True,2000,ok
all,hl60,cnn(3|3),sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,-0.0364689442941377,-0.036659565795228,-0.00019062150109029619,0.115531804405439,0.1155424278947459,1.0623489306901823e-05,0.0908263350571353,0.0919610881623462,0.0011347531052108978,0.039037512598341206,0.04011732028971121,1,ok,CI_AVAILABLE,-0.0153985228389501,0.0152457952499389,False,2000,ok
all,hl60,cnn(3|3),sequence_ctcf_dnase_h3k4me3,all,rrbs,-0.0036728120274953,-0.0118795948490697,-0.0082067828215744,0.1136892730021761,0.1141531311663955,0.0004638581642193995,0.0890304461769357,0.0894333673524446,0.0004029211755088996,-0.020218869512384108,0.016101730611460585,1,ok,CI_AVAILABLE,-0.0243070907890796,0.0068480400368571,False,2000,ok
all,hl60,cnn(3|3),sequence_ctcf_dnase_rrbs,all,h3k4me3,-0.0207914544430245,-0.0118795948490697,0.0089118595939548,0.1146547158192922,0.1141531311663955,-0.0005015846528966944,0.090127809677517,0.0894333673524446,-0.000694442325072403,0.013309689490180687,0.06829370703075599,1,ok,CI_AVAILABLE,-0.0058208405971527,0.0231213830411434,False,2000,ok
all,hl60,cnn(3|3),sequence_ctcf_h3k4me3_rrbs,all,dnase,0.0045300610427472,-0.0118795948490697,-0.0164096558918169,0.1132237368488882,0.1141531311663955,0.0009293943175072983,0.0883917550678384,0.0894333673524446,0.001041612284606197,-0.0187899739124803,-0.007847065933750508,1,ok,CI_AVAILABLE,-0.0309977643191814,-0.0023476853966712,True,2000,ok
all,hl60,cnn(3|3),sequence_dnase_h3k4me3_rrbs,all,ctcf,-0.036659565795228,-0.0118795948490697,0.0247799709461583,0.1155424278947459,0.1141531311663955,-0.001389296728350406,0.0919610881623462,0.0894333673524446,-0.0025277208099016013,-0.06695701796927811,-0.06642948620381231,1,ok,CI_AVAILABLE,-0.0048930225893855,0.0564731322228908,False,2000,ok
