split_type,cell_line,model,parent_combination,child_combination,added_environment,parent_r2,child_r2,delta_r2,parent_rmse,child_rmse,delta_rmse,parent_mae,child_mae,delta_mae,delta_pearson,delta_spearman,n_paired,status,warning,ci_low,ci_high,ci_excludes_zero,n_bootstrap,bootstrap_status,abs_delta_r2,rel_delta_r2
all,hl60,linear,sequence,sequence_h3k4me3,h3k4me3,0.0270207195362172,0.0294222556943456,0.0024015361581283,0.1119373974787801,0.1117991685378668,-0.0001382289409133,0.0895093584725694,0.0893948747029955,-0.0001144837695739,0.0030707305449574,0.0038763432045473,1,ok,CI_AVAILABLE,-0.0017328500980511,0.0063962279818952,False,2000,ok,0.0024015361581283,0.08887757984791644
all,hl60,linear,sequence,sequence_rrbs,rrbs,0.0270207195362172,0.015939699833784,-0.0110810197024332,0.1119373974787801,0.1125730065320636,0.0006356090532834,0.0895093584725694,0.0901272213544072,0.0006178628818378,-0.0106680637394143,-0.0071689649612912,1,ok,CI_AVAILABLE,-0.0192805081605911,-0.0029970780014991,True,2000,ok,0.0110810197024332,-0.41009343543130905
all,hl60,linear,sequence_ctcf,sequence_ctcf_dnase,dnase,0.037400454198787,0.0356993491955585,-0.0017011050032285,0.1113387229332498,0.1114370583505813,9.833541733150764e-05,0.0882020351927998,0.0882919956589772,8.996046617740228e-05,-0.0014097195849961,-0.0012926066762435,1,ok,CI_AVAILABLE,-0.0045134918764233,0.0008279532194137,False,2000,ok,0.0017011050032285,-0.045483538627284145
all,hl60,linear,sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,0.037400454198787,0.0384664567658311,0.0010660025670441,0.1113387229332498,0.111277056458135,-6.166647511479662e-05,0.0882020351927998,0.0881093801878507,-9.26550049491076e-05,0.0015365516556685,0.003043920997847,1,ok,CI_AVAILABLE,-0.0031008229125291,0.0051484899595379,False,2000,ok,0.0010660025670441,0.028502396291183903
all,hl60,linear,sequence_ctcf,sequence_ctcf_rrbs,rrbs,0.037400454198787,0.0255844464318601,-0.0118160077669269,0.1113387229332498,0.1120199857665272,0.0006812628332774,0.0882020351927998,0.0888692681329515,0.0006672329401516,-0.0103515728469362,-0.0078523868895598,1,ok,CI_AVAILABLE,-0.0201032180339097,-0.0037110447883605,True,2000,ok,0.0118160077669269,-0.3159321997568181
all,hl60,linear,sequence_dnase,sequence_ctcf_dnase,ctcf,0.0252815748206315,0.0356993491955585,0.0104177743749269,0.1120373936565602,0.1114370583505813,-0.0006003353059788,0.0895718802254947,0.0882919956589772,-0.0012798845665174,-0.0168289475789517,-0.0219984996762447,1,ok,CI_AVAILABLE,-0.001846881234087,0.0225050654262304,False,2000,ok,0.0104177743749269,0.412069835397488
all,hl60,linear,sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,0.0252815748206315,0.027766735718989,0.0024851608983574,0.1120373936565602,0.1118944761521262,-0.000142917504434,0.0895718802254947,0.0894528677395345,-0.0001190124859602,0.0027683816942812,0.0036112000182019,1,ok,CI_AVAILABLE,-0.0016061902279034,0.0064314291812479,False,2000,ok,0.0024851608983574,0.09829929171695974
all,hl60,linear,sequence_dnase,sequence_dnase_rrbs,rrbs,0.0252815748206315,0.0142321281522964,-0.0110494466683351,0.1120373936565602,0.1126706342693932,0.0006332406128329,0.0895718802254947,0.090186556055645,0.0006146758301503,-0.0105969371300388,-0.0071984861235074,1,ok,CI_AVAILABLE,-0.0192757733166217,-0.0030168711673468,True,2000,ok,0.0110494466683351,-0.43705531584678
all,hl60,linear,sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,0.0294222556943456,0.0384664567658311,0.0090442010714855,0.1117991685378668,0.111277056458135,-0.0005221120797317,0.0893948747029955,0.0881093801878507,-0.0012854945151448,-0.0180726264777181,-0.0224983829889546,1,ok,CI_AVAILABLE,-0.0030741051305085,0.0208482556045055,False,2000,ok,0.0090442010714855,0.30739319124412423
all,hl60,linear,sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,0.0294222556943456,0.027766735718989,-0.0016555199753565,0.1117991685378668,0.1118944761521262,9.530761425939616e-05,0.0893948747029955,0.0894528677395345,5.799303653900023e-05,-0.0014215684451498,-0.0012252109685985,1,ok,CI_AVAILABLE,-0.0046778530813753,0.0008389711147174,False,2000,ok,0.0016555199753565,-0.056267608865715205
all,hl60,linear,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,0.0294222556943456,0.0187809574910848,-0.0106412982032608,0.1117991685378668,0.1124103741588193,0.0006112056209525,0.0893948747029955,0.0899719174328638,0.0005770427298683,-0.0105986920122471,-0.007550173562989,1,ok,CI_AVAILABLE,-0.0188288949429988,-0.002504788339138,True,2000,ok,0.0106412982032608,-0.36167513170330634
all,hl60,linear,sequence_rrbs,sequence_ctcf_rrbs,ctcf,0.015939699833784,0.0255844464318601,0.0096447465980761,0.1125730065320636,0.1120199857665272,-0.0005530207655363,0.0901272213544072,0.0888692681329515,-0.0012579532214557,-0.0162219566959511,-0.0223493827105228,1,ok,CI_AVAILABLE,-0.0023347600363194,0.021986860781908,False,2000,ok,0.0096447465980761,0.6050770528083709
all,hl60,linear,sequence_rrbs,sequence_dnase_rrbs,dnase,0.015939699833784,0.0142321281522964,-0.0017075716814875,0.1125730065320636,0.1126706342693932,9.762773732958918e-05,0.0901272213544072,0.090186556055645,5.933470123779816e-05,-0.0010480929850982,-0.0009895889444693,1,ok,CI_AVAILABLE,-0.0048073409125208,0.0010357380378991,False,2000,ok,0.0017075716814875,-0.10712696595881453
all,hl60,linear,sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,0.015939699833784,0.0187809574910848,0.0028412576573008,0.1125730065320636,0.1124103741588193,-0.0001626323732443,0.0901272213544072,0.0899719174328638,-0.0001553039215434,0.0031401022721246,0.0034951346028495,1,ok,CI_AVAILABLE,-0.0012343392008915,0.0068594189360737,False,2000,ok,0.0028412576573008,0.178250386577468
all,hl60,linear,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,0.0356993491955585,0.0366755203046098,0.0009761711090513,0.1114370583505813,0.111380639649176,-5.641870140531136e-05,0.0882919956589772,0.0882012725312665,-9.0723127710704e-05,0.0014552256088122,0.003068943660664,1,ok,CI_AVAILABLE,-0.0032137841917574,0.0049343779683113,False,2000,ok,0.0009761711090513,0.02734422702508956
all,hl60,linear,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,0.0356993491955585,0.0242132175632432,-0.0114861316323152,0.1114370583505813,0.1120987771180643,0.0006617187674829,0.0882919956589772,0.0889338828862574,0.0006418872272802,-0.0103257638324942,-0.0079363201979534,1,ok,CI_AVAILABLE,-0.0196701399981975,-0.0033633634448051,True,2000,ok,0.0114861316323152,-0.32174624723254724
all,hl60,linear,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,0.0384664567658311,0.0366755203046098,-0.0017909364612213,0.111277056458135,0.111380639649176,0.0001035831910409,0.0881093801878507,0.0882012725312665,9.189234341580588e-05,-0.0014910456318524,-0.0012675840134265,1,ok,CI_AVAILABLE,-0.0045271604321897,0.0005204215412959,False,2000,ok,0.0017909364612213,-0.046558394294640336
all,hl60,linear,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,0.0384664567658311,0.027154673459287,-0.0113117833065441,0.111277056458135,0.1119296917804402,0.0006526353223051,0.0881093801878507,0.0887476689297067,0.000638288741856,-0.0102324364921861,-0.0077191781603065,1,ok,CI_AVAILABLE,-0.0194745119661092,-0.0031868009828031,True,2000,ok,0.0113117833065441,-0.2940687616591738
all,hl60,linear,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,0.0255844464318601,0.0242132175632432,-0.0013712288686168,0.1120199857665272,0.1120987771180643,7.879135153709971e-05,0.0888692681329515,0.0889338828862574,6.461475330590827e-05,-0.0013839105705542,-0.0013765399846372,1,ok,CI_AVAILABLE,-0.0042116194963455,0.0010654106736183,False,2000,ok,0.0013712288686168,-0.053596190649222726
all,hl60,linear,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,0.0255844464318601,0.027154673459287,0.0015702270274269,0.1120199857665272,0.1119296917804402,-9.029398608700888e-05,0.0888692681329515,0.0887476689297067,-0.0001215992032447,0.0016556880104185,0.0031771297271002,1,ok,CI_AVAILABLE,-0.0025959790218621,0.0056947292760014,False,2000,ok,0.0015702270274269,0.06137428189462443
all,hl60,linear,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,0.027766735718989,0.0366755203046098,0.0089087845856207,0.1118944761521262,0.111380639649176,-0.0005138365029501,0.0894528677395345,0.0882012725312665,-0.0012515952082679,-0.0181421036644207,-0.0225407560337826,1,ok,CI_AVAILABLE,-0.003267154097557,0.0208492986857891,False,2000,ok,0.0089087845856207,0.320843785016047
all,hl60,linear,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,0.027766735718989,0.016799256047399,-0.01096747967159,0.1118944761521262,0.1125238307007927,0.0006293545486665,0.0894528677395345,0.0900537988982119,0.0006009311586774,-0.0105331517278062,-0.0075463758837864,1,ok,CI_AVAILABLE,-0.0192529484629631,-0.0029118149541318,True,2000,ok,0.01096747967159,-0.3949862807996406
all,hl60,linear,sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,0.0142321281522964,0.0242132175632432,0.0099810894109468,0.1126706342693932,0.1120987771180643,-0.0005718571513288,0.090186556055645,0.0889338828862574,-0.0012526731693875,-0.016557774281407,-0.0227363337506907,1,ok,CI_AVAILABLE,-0.0023804903030395,0.022372568026185,False,2000,ok,0.0099810894109468,0.7013068814544309
all,hl60,linear,sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,0.0142321281522964,0.016799256047399,0.0025671278951026,0.1126706342693932,0.1125238307007927,-0.0001468035686004,0.090186556055645,0.0900537988982119,-0.0001327571574331,0.0028321670965139,0.0032633102579229,1,ok,CI_AVAILABLE,-0.0014607593184337,0.0065251975320279,False,2000,ok,0.0025671278951026,0.1803755466246547
all,hl60,linear,sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,0.0187809574910848,0.027154673459287,0.0083737159682022,0.1124103741588193,0.1119296917804402,-0.0004806823783791,0.0899719174328638,0.0887476689297067,-0.001224248503157,-0.0177063709576572,-0.0226673875862721,1,ok,CI_AVAILABLE,-0.0036408558953553,0.020503282546997,False,2000,ok,0.0083737159682022,0.4458620372351702
all,hl60,linear,sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,0.0187809574910848,0.016799256047399,-0.0019817014436857,0.1124103741588193,0.1125238307007927,0.0001134565419734,0.0899719174328638,0.0900537988982119,8.188146534809926e-05,-0.001356028160709,-0.0012214132893959,1,ok,CI_AVAILABLE,-0.0049387039616703,0.000492924475111,False,2000,ok,0.0019817014436857,-0.10551652888977578
all,hl60,linear,sequence_ctcf_dnase_h3k4me3,all,rrbs,0.0366755203046098,0.0251937669375954,-0.0114817533670143,0.111380639649176,0.1120424400086933,0.0006618003595173,0.0882012725312665,0.0888449268781665,0.0006436543469,-0.0103482633500026,-0.0078422109704602,1,ok,CI_AVAILABLE,-0.0195965692400932,-0.0033966363407671,True,2000,ok,0.0114817533670143,-0.31306313507353684
all,hl60,linear,sequence_ctcf_dnase_rrbs,all,h3k4me3,0.0242132175632432,0.0251937669375954,0.0009805493743521,0.1120987771180643,0.1120424400086933,-5.633710937100189e-05,0.0889338828862574,0.0888449268781665,-8.895600809090409e-05,0.0014327260913039,0.0031630528881572,1,ok,CI_AVAILABLE,-0.0031438334845006,0.0050136698409914,False,2000,ok,0.0009805493743521,0.04049645082447117
all,hl60,linear,sequence_ctcf_h3k4me3_rrbs,all,dnase,0.027154673459287,0.0251937669375954,-0.0019609065216916,0.1119296917804402,0.1120424400086933,0.0001127482282531,0.0887476689297067,0.0888449268781665,9.725794845980018e-05,-0.0016068724896688,-0.0013906168235802,1,ok,CI_AVAILABLE,-0.0046938345767557,0.0003396868705749,False,2000,ok,0.0019609065216916,-0.0722124876453251
all,hl60,linear,sequence_dnase_h3k4me3_rrbs,all,ctcf,0.016799256047399,0.0251937669375954,0.0083945108901964,0.1125238307007927,0.1120424400086933,-0.0004813906920994,0.0900537988982119,0.0888449268781665,-0.0012088720200453,-0.017957215286617,-0.0228365911204564,1,ok,CI_AVAILABLE,-0.0037469312082976,0.0205126125365495,False,2000,ok,0.0083945108901964,0.4996953952312732
all,hl60,mlp,sequence,sequence_ctcf,ctcf,-0.7226457616553399,-0.4408518547042446,0.2817939069510953,0.1489434466086298,0.1362175529805669,-0.0127258936280628,0.1163110246169443,0.1055152186260761,-0.0107958059908681,-0.0234133019787674,-0.0376860419362722,1,ok,CI_AVAILABLE,0.174763947725296,0.3983446061611175,True,2000,ok,0.2817939069510953,-0.3899474983505053
all,hl60,mlp,sequence,sequence_dnase,dnase,-0.7226457616553399,-0.5755404506425519,0.147105311012788,0.1489434466086298,0.1424420411268633,-0.0065014054817665,0.1163110246169443,0.1102402628280997,-0.0060707617888445,0.0011115363955615,0.0030384208548251,1,ok,CI_AVAILABLE,0.047968752682209,0.2527607381343841,True,2000,ok,0.147105311012788,-0.20356489834773114
all,hl60,mlp,sequence,sequence_h3k4me3,h3k4me3,-0.7226457616553399,-0.5310899368663731,0.1915558247889668,0.1489434466086298,0.1404183160257688,-0.008525130582861,0.1163110246169443,0.1089010829175957,-0.0074099416993485,0.0419664288191724,0.0416760123231221,1,ok,CI_AVAILABLE,0.0947465375065803,0.2992664873600006,True,2000,ok,0.1915558247889668,-0.26507569123518615
all,hl60,mlp,sequence,sequence_rrbs,rrbs,-0.7226457616553399,-0.4017109881976555,0.3209347734576844,0.1489434466086298,0.1343546334163899,-0.0145888131922398,0.1163110246169443,0.1035128363627072,-0.0127981882542371,0.0468640920755457,0.0564482884353844,1,ok,CI_AVAILABLE,0.2280182689428329,0.4264486134052276,True,2000,ok,0.3209347734576844,-0.44411078080985367
all,hl60,mlp,sequence_ctcf,sequence_ctcf_dnase,dnase,-0.4408518547042446,-0.4769553120048357,-0.0361034573005911,0.1362175529805669,0.1379135974010756,0.0016960444205086,0.1055152186260761,0.1057937854446958,0.0002785668186196,-0.0406933266106763,-0.0157117106622235,1,ok,CI_AVAILABLE,-0.1241000741720199,0.0541497208178043,False,2000,ok,0.0361034573005911,0.08189476105258062
all,hl60,mlp,sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,-0.4408518547042446,-0.368804688286209,0.0720471664180356,0.1362175529805669,0.1327682256917774,-0.0034493272887894,0.1055152186260761,0.1024188629803759,-0.0030963556457001,0.006876402991208,0.0389409905704883,1,ok,CI_AVAILABLE,-0.0111725479364395,0.1562613695859909,False,2000,ok,0.0720471664180356,-0.16342715959847798
all,hl60,mlp,sequence_ctcf,sequence_ctcf_rrbs,rrbs,-0.4408518547042446,-0.4896573845897698,-0.0488055298855252,0.1362175529805669,0.1385053682550517,0.0022878152744847,0.1055152186260761,0.1064151453405173,0.0008999267144411,-0.0066479739700609,0.0176595448290627,1,ok,CI_AVAILABLE,-0.1228651106357574,0.0244728438556194,False,2000,ok,0.0488055298855252,0.11070732574839112
all,hl60,mlp,sequence_dnase,sequence_ctcf_dnase,ctcf,-0.5755404506425519,-0.4769553120048357,0.0985851386377161,0.1424420411268633,0.1379135974010756,-0.0045284437257877,0.1102402628280997,0.1057937854446958,-0.0044464773834039,-0.0652181649850054,-0.0564361734533209,1,ok,CI_AVAILABLE,-0.0131894228979945,0.2119524776935577,False,2000,ok,0.0985851386377161,-0.17129141579475862
all,hl60,mlp,sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,-0.5755404506425519,-0.1742482893320134,0.4012921613105384,0.1424420411268633,0.1229711904863668,-0.0194708506404964,0.1102402628280997,0.0972511848382766,-0.0129890779898231,0.0364891930925686,0.0408547642183641,1,ok,CI_AVAILABLE,0.3085471093654632,0.4913530945777893,True,2000,ok,0.4012921613105384,-0.697244061407887
all,hl60,mlp,sequence_dnase,sequence_dnase_rrbs,rrbs,-0.5755404506425519,-0.527233834099907,0.0483066165426449,0.1424420411268633,0.1402413803670757,-0.0022006607597875,0.1102402628280997,0.107654995377389,-0.0025852674507107,0.0203240991026299,0.0108283246806231,1,ok,CI_AVAILABLE,-0.0469083786010742,0.1479046195745468,False,2000,ok,0.0483066165426449,-0.08393261757486174
all,hl60,mlp,sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,-0.5310899368663731,-0.368804688286209,0.162285248580164,0.1404183160257688,0.1327682256917774,-0.0076500903339913,0.1089010829175957,0.1024188629803759,-0.0064822199372197,-0.0585033278067318,-0.040421063688906,1,ok,CI_AVAILABLE,0.0647156164050102,0.2621101438999176,True,2000,ok,0.162285248580164,-0.3055701818371987
all,hl60,mlp,sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,-0.5310899368663731,-0.1742482893320134,0.3568416475343596,0.1404183160257688,0.1229711904863668,-0.0174471255394019,0.1089010829175957,0.0972511848382766,-0.011649898079319,-0.0043656993310421,0.0022171727500671,1,ok,CI_AVAILABLE,0.2679931819438934,0.4465836882591247,True,2000,ok,0.3568416475343596,-0.6719043664051653
all,hl60,mlp,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,-0.5310899368663731,-0.4896326660650949,0.0414572708012781,0.1404183160257688,0.1385042191107582,-0.0019140969150105,0.1089010829175957,0.1069994431737315,-0.0019016397438642,-0.0158118330050782,-0.0147674915456256,1,ok,CI_AVAILABLE,-0.0496163666248321,0.1308087706565857,False,2000,ok,0.0414572708012781,-0.07806073495930146
all,hl60,mlp,sequence_rrbs,sequence_ctcf_rrbs,ctcf,-0.4017109881976555,-0.4896573845897698,-0.0879463963921143,0.1343546334163899,0.1385053682550517,0.0041507348386617,0.1035128363627072,0.1064151453405173,0.0029023089778101,-0.0769253680243741,-0.0764747855425939,1,ok,CI_AVAILABLE,-0.1786624491214752,0.0059994934126734,False,2000,ok,0.0879463963921143,0.21892952639085309
all,hl60,mlp,sequence_rrbs,sequence_dnase_rrbs,dnase,-0.4017109881976555,-0.527233834099907,-0.1255228459022515,0.1343546334163899,0.1402413803670757,0.0058867469506858,0.1035128363627072,0.107654995377389,0.0041421590146818,-0.0254284565773542,-0.042581542899936,1,ok,CI_AVAILABLE,-0.2083112299442291,-0.0359992459416389,True,2000,ok,0.1255228459022515,0.31247053127780006
all,hl60,mlp,sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,-0.4017109881976555,-0.4896326660650949,-0.0879216778674394,0.1343546334163899,0.1385042191107582,0.0041495856943682,0.1035128363627072,0.1069994431737315,0.0034866068110243,-0.0207094962614515,-0.0295397676578879,1,ok,CI_AVAILABLE,-0.1651098728179931,-0.004691609647125,True,2000,ok,0.0879216778674394,0.21886799328520967
all,hl60,mlp,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,-0.4769553120048357,-0.3104910264556226,0.1664642855492131,0.1379135974010756,0.1299093575781423,-0.0080042398229333,0.1057937854446958,0.1000619843029749,-0.0057318011417208,0.0375905011387042,0.0596019600508777,1,ok,CI_AVAILABLE,0.08046256005764,0.2621127963066101,True,2000,ok,0.1664642855492131,-0.34901442831089674
all,hl60,mlp,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,-0.4769553120048357,-0.3389834971936587,0.1379718148111769,0.1379135974010756,0.131313997239634,-0.0065996001614415,0.1057937854446958,0.1014884744559079,-0.0043053109887878,0.031890188905188,0.0449808016684745,1,ok,CI_AVAILABLE,0.0566395632922649,0.2175910621881485,True,2000,ok,0.1379718148111769,-0.2892761886459041
all,hl60,mlp,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,-0.368804688286209,-0.3104910264556226,0.0583136618305863,0.1327682256917774,0.1299093575781423,-0.0028588681136351,0.1024188629803759,0.1000619843029749,-0.002356878677401,-0.0099792284631801,0.0049492588181658,1,ok,CI_AVAILABLE,-0.0145694315433502,0.132350280880928,False,2000,ok,0.0583136618305863,-0.15811529430811433
all,hl60,mlp,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,-0.368804688286209,-0.4302972703998058,-0.0614925821135968,0.1327682256917774,0.1357177228836234,0.002949497191846,0.1024188629803759,0.1053722057364134,0.0029533427560374,-0.0130841926402855,-0.0321259291112884,1,ok,CI_AVAILABLE,-0.1419949978590011,0.0150671247392892,False,2000,ok,0.0614925821135968,0.16673481673821836
all,hl60,mlp,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,-0.4896573845897698,-0.3389834971936587,0.1506738873961111,0.1385053682550517,0.131313997239634,-0.0071913710154176,0.1064151453405173,0.1014884744559079,-0.0049266708846093,-0.0021551637354274,0.0116095461771882,1,ok,CI_AVAILABLE,0.0825053751468658,0.223346471786499,True,2000,ok,0.1506738873961111,-0.30771288688384474
all,hl60,mlp,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,-0.4896573845897698,-0.4302972703998058,0.059360114189964,0.1385053682550517,0.1357177228836234,-0.0027876453714282,0.1064151453405173,0.1053722057364134,-0.0010429396041038,0.0004401843209834,-0.0108444833698628,1,ok,CI_AVAILABLE,-0.0283301137387752,0.1470933556556701,False,2000,ok,0.059360114189964,-0.12122785453280834
